ID;Name_lang;Pos;MapOffset;FlightMapOffset;ContinentID;ConditionID;CharacterBitNumber;Flags;UiTextureKitID;MinimapAtlasMemberID;Facing;SpecialIconConditionID;VisibilityConditionID;MountCreatureID
2654;Quest Path 8337: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Lower - Down (JAK);-1875.050048828125,-3053.580078125,6578.56005859375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2655;Quest Path 8338: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Upper - Up (JAK);-1880.4100341796875,-2739.06005859375,6747.7001953125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2656;Quest Path 8339: 9.0 Bastion - Max Level - Temple of Loyalty - Zipline - Upper - Down (JAK);-1878.8499755859375,-2832.68994140625,6604.43994140625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2657;Quest Path 8335: 9.0 Maw - Torghast - Floor 90 - Up;1858.72998046875,-9508.330078125,112.43599700927734;0,0;0,0;2162;0;0;1024;0;4689;0;0;0;171394,171394
2658;Quest Path 8340: 9.0 Maw - Torghast - Floor 90 - Down;1767.3599853515625,-9401.0595703125,51.68790054321289;0,0;0,0;2162;0;0;1024;0;4689;0;0;0;171394,171394
2659;Quest Path 8347: 9.0 Bastion - Treasure Max Level - Courage - Taxi - Return - EJC;-3338.56005859375,-3821.469970703125,6604.35986328125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2660;Quest Path 8348: 9.0 Bastion - Treasure Max Level - Wisdom - Taxi - Return - EJC;-1697,-4136.97021484375,6752.080078125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2661;Quest Path 8359: 9.0 Ardenweald - COV - Drust - Ch2 - Flight out of Darkreach - LWB;-7384.6298828125,1533.9599609375,5514.93017578125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;17972,17972
2662;Quest Path 8363: 9.0 Maldraxxus - House of Plagues - Pipeline Up - EJC;1571.530029296875,-3006.60009765625,3305.35009765625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;17972,17972
2663;Quest Path 8372: 9.0 Bastion - Path of Ascension - Capture - Devourer - Anima Gateway Taxi - GJC;-1206.239990234375,685.9439697265625,7251.1201171875;0,0;0,0;2375;0;0;1024;0;4689;0;0;0;163012,163012
2664;Quest Path 8374: 9.0 Maw - Outdoor - Ve'nari -> Planes of Torment;5326.6201171875,7251.509765625,4760.8701171875;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;172953,172953
2665;Quest Path 8387: 9.0 Bastion - Teleport Pads -  Eternal Forge Suburbs -> Miri's Chapel - SBV;-1371.949951171875,-4861.93017578125,6744.2998046875;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2666;Quest Path 8388: 9.0 Bastion - Teleport Pads -  Miri's Chapel ->  Eternal Forge Suburbs - SBV;-1405.4100341796875,-4955.60009765625,6639.3798828125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2670;Quest Path 8421: 9.0 Maw - Outdoor - Mawsworn Rifts - Zovaal's -> Calcis;4870.66015625,7698.8798828125,4832.06982421875;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2671;Quest Path 8422: 9.0 Maw - Outdoor - Mawsworn Rifts - Calcis -> Zovaal's;4531.56982421875,7226.169921875,4861.1201171875;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2672;Quest Path 8423: 9.0 Maw - Outdoor - Mawsworn Rifts - Crucible -> Tremaculum;5241.990234375,7620.27978515625,4777.02001953125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2673;Quest Path 8424: 9.0 Maw - Outdoor - Mawsworn Rifts - Tremaculum -> Crucible;4412.64990234375,7872.1201171875,4928.58984375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2674;Quest Path 8375: 9.0 Maw - Outdoor - Ve'nari -> Beastwarrens;3976.5400390625,6455.240234375,4810.06005859375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;172953,172953
2675;Quest Path 8425: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 01 - SBV;-2841.469970703125,-4840.1298828125,6531.43017578125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2676;Quest Path 8426: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 02 - SBV;-4930.669921875,-5332.64990234375,6496.43994140625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2677;Quest Path 8427: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 03 - SBV;-3395.429931640625,-5449.77978515625,6497.509765625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2678;Quest Path 8428: 9.0 Bastion - Treasure - Out of Bounds Teleporter - 04 - SBV;-2228.280029296875,-5700.02001953125,6622.16015625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2680;Terrace of the Collectors, Bastion;-1803.760009765625,-3804.840087890625,6579.18994140625;0,0;0,0;2222;0;628;3;0;4689;0;0;0;159123,159123
2681;Quest Path 8460: 9.0 Bastion - Cloudwalker Coffer - Zipline - To Memorial Shrine (MAH);-1630.699951171875,-5222.68017578125,6546.08984375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;163012,163012
2682;Elysian Beacon, Bastion;-1919.25,-5533.35986328125,6723.7998046875;0,0;0,0;2222;0;672;227;5367;11792;310.40399169921875;0;5703;0,0
2683;Quest Path 8472: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Amphitheater -> Covenant Hall - GJC;-1763.949951171875,-5731.10009765625,6823.56982421875;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;159123,159123
2684;Quest Path 8473: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Amphitheater - GJC;-2155.199951171875,-5333.47998046875,6541.68994140625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;159123,159123
2685;Quest Path 8474: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Fate's Precipice -> Sanctum - GJC;-1536.75,-5553.85009765625,6855.41015625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;159123,159123
2686;Quest Path 8475: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Fate's Precipice - GJC;-1385.4100341796875,-5340.5498046875,6683.0400390625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;159123,159123
2687;Quest Path 8476: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Humility Terrace -> Sanctum - GJC;-1892.280029296875,-5924.669921875,6855.41015625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;159123,159123
2688;Quest Path 8477: 9.0 Bastion - Covenant Hall - Flight to Sanctum - Sanctum -> Humility Terrace - GJC;-2082.77001953125,-5934.2001953125,6692.4599609375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;159123,159123
2690;Quest Path 8500: 9.0.5 Maw - Hidden Object - Shadehound Mount - Perdition Upper to Zovaals - LJS;4532.52978515625,7226.16015625,4863.830078125;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2691;Quest Path 8507: 9.1 Campaign- Ch 06 - House of Rituals - Surface -> Exoramas - KRB;3395,-4014,3577;0,0;0,0;0;0;0;1024;0;4689;0;0;0;177789,177789
2692;Quest Path 8508: 9.1 Campaign- Ch 06 - House of Rituals - Exoramas -> Surface - KRB;3394,-4053,3489;0,0;0,0;0;0;0;1024;0;4689;0;0;0;177789,177789
2693;Seamless Proto, Revendreth;615.4739990234375,-450.8210144042969,123.94999694824219;0,0;0,0;1550;0;673;1024;0;4689;0;0;0;164767,164767
2694;Seamless Proto, Boralus;757.260009765625,-268.5589904785156,87.79630279541016;0,0;0,0;1549;0;674;1024;0;4689;0;0;0;164767,164767
2698;Keeper's Respite;3270.72998046875,5739.16015625,4939.33984375;0,0;0,0;2222;90243;675;43;0;4689;340.4079895019531;0;0;172953,172953
2699;Tazavesh Outdoor;-6084.9501953125,4824.27978515625,4790.759765625;0,0;0,0;2222;0;676;1024;0;4689;330;0;0;0,0
2700;Ve'nari's Refuge;4535.1298828125,6706.66015625,4830.240234375;0,0;0,0;2222;90243;677;43;0;4689;16.671600341796875;0;0;172953,172953
2703;Tazavesh, the Veiled Market;-5895.64013671875,4810.740234375,4789.990234375;0,0;0,0;2222;92289;639;11;0;4689;0;0;92289;164767,164767
2708;Quest Path 8614: 9.0 Maw - Outdoor - Ve'nari -> Perdition Hold;4166,7261.8798828125,4827.39990234375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;172953,172953
2709;Quest Path 8615: 9.0 Maw - Outdoor - Ve'nari -> Desmotaeron;4717.419921875,5815.08984375,4883.5400390625;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;172953,172953
2710;Quest Path 8616: 9.0 Maw - Outdoor - Mawsworn Rifts - Desmotaeron -> Perdition Hold;4165.75,7262.10009765625,4827.39990234375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2711;Quest Path 8617: 9.0 Maw - Outdoor - Mawsworn Rifts - Perdition Hold -> Desmotaeron ;4715.8798828125,5819.5,4883.97021484375;0,0;0,0;2222;0;0;1024;0;4689;0;0;0;174965,174965
2712;Immortal Hearth;-3830.199951171875,-2399.02001953125,110.98100280761719;0,0;0,0;2481;0;680;1027;5411;13367;0;0;0;183977,183977
2713;Genesis Cradle Alpha;-3372.10009765625,-2789.449951171875,114.95800018310547;0,0;0,0;2481;0;681;1027;5411;13367;0;0;0;183977,183977
2714;Genesis Cradle Beta;-2831.81005859375,-3323.8701171875,88.84439849853516;0,0;0,0;2481;0;682;1027;5411;13367;0;0;0;183977,183977
2715;Ephemeral Plains Alpha;-4227.9501953125,-2862.1201171875,-160.3719940185547;0,0;0,0;2481;0;683;1027;5411;13367;0;0;0;183977,183977
2716;Ephemeral Plains Omega;-4395.1201171875,-3877.60009765625,-229.76400756835938;0,0;0,0;2481;0;684;1027;5411;13367;0;0;0;183977,183977
2717;Quest Path 8628: 10.0 - Pre-Prod - Krav'rel to Azure Archives - (STM);-5352.2900390625,1407.969970703125,776.5399780273438;0,0;0,0;0;0;0;1024;0;4689;0;0;0;134687,134687
2718;Quest Path 8629: 10.0 - Pre-Prod: Azure Archives to Kirin Tor Hub - (STM);-3832.239990234375,502.0710144042969,648.2659912109375;0,0;0,0;0;0;0;1024;0;4689;0;0;0;134687,134687
2719;Quest Path 8630: 10.0 - Pre-Prod - Bombing Run - (STM);-2787.820068359375,-1257.5899658203125,935.3690185546875;0,0;0,0;0;0;0;1024;0;4689;0;0;0;153047,153047
2720;Quest Path 8631: 10.0 - Pre-Prod - Kalthraz Fortress to Azure Archives - (STM);-5635.16015625,1168.6400146484375,794.02001953125;0,0;0,0;0;0;0;1024;0;4689;0;0;0;153047,153047
2722;Quest Path 8635: 10.0 Pre-Prod - Grasslands - Dragonsmeet to Emerald Gardens (JLW);-1525.760009765625,4634.47021484375,155.06700134277344;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;32562,32562
2724;Haven, Zereth Mortis;-4212.990234375,684.6480102539062,-41.50310134887695;0,0;0,0;2374;0;685;3;5411;13368;78;0;95860;183977,183977
2725;Faith's Repose, Zereth Mortis;-3540.510009765625,679.7050170898438,-44.922000885009766;0,0;0,0;2374;0;686;3;5411;13368;252;0;95860;183977,183977
2728;Pilgrim's Grace, Zereth Mortis;-3730.97998046875,-595.010009765625,-7.68064022064209;0,0;0,0;2374;0;687;3;5411;13368;0;0;95860;183977,183977
2729;Gravid Repose Locus;-3214.419921875,-13.074700355529785,-81.7166976928711;0,0;0,0;2374;94907;688;483;5427;13842;271;34450;0;0,0
2730;Interior Locus;-3204.39990234375,52.590301513671875,-81.52359771728516;0,0;0,0;2374;94906;690;483;5427;13842;60;94887;0;0,0
2731;Domination's Grasp;-3824.989990234375,-2609.52001953125,78.7594985961914;0,0;0,0;2481;135470;689;1027;5411;13367;0;0;0;183977,183977
2732;[HIDDEN] - 9.2 Resonant Peaks - Teleport Network - Hidden Hub (Connects all Nodes to each other without unique paths) (MAH/JDA);-3231.139892578125,-1.8593800067901611,-81.36319732666016;0,0;0,0;2374;0;691;1216;0;11792;0;0;0;163012,163012
2733;Zovaal's Grasp, Zereth Mortis;-2813.669921875,174.406005859375,-130.9949951171875;0,0;0,0;2374;0;693;35;5411;13368;0;0;0;183977,183977
2734;Antecedent Isle, Zereth Mortis;-2489.429931640625,99.73259735107422,-86.34929656982422;0,0;0,0;2374;0;692;35;5411;13368;0;0;0;183977,183977
2736;Sepulcher Overlook, Zereth Mortis;-3834.800048828125,-751.0330200195312,28.424100875854492;0,0;0,0;2374;94751;711;35;5411;13368;0;0;0;183977,183977
2737;Sepulcher Of The First Ones, Zereth Mortis;-3829.580078125,-1170.969970703125,42.790000915527344;0,0;0,0;2374;0;697;35;5411;13368;0;0;0;183977,183977
2738;Ultimus Locus;-3101.14990234375,26.171899795532227,105.0260009765625;0,0;0,0;2374;94912;695;483;5427;13842;153;94887;0;0,0
2739;Rebuff Lookout, The Waking Shores;2348.889892578125,-1394.949951171875,375.2539978027344;0,0;0,0;2444;94824;694;227;5367;11792;41;0;94824;0,0
2740;10.0 Construction - Teleport Network - Hidden Hub (Connects all Nodes to each other without unique paths) (JDA);0,0,0;0,0;0,0;2444;0;713;1216;0;11792;0;0;0;163012,163012
2741;Skytop Lookout (QD), The Waking Shores;3094.989990234375,86.55729675292969,281.9729919433594;0,0;0,0;2444;94823;696;227;5367;11792;106;0;94823;0,0
2742;Quintus Locus;-3145.449951171875,-63.944400787353516,55.37689971923828;0,0;0,0;2374;94909;698;483;5427;13842;153;94887;0;0,0
2743;Quartus Locus;-3048.10009765625,45.552101135253906,17.775699615478516;0,0;0,0;2374;94908;699;483;5427;13842;0;94887;0;0,0
2744;Tertius Locus;-2965.27001953125,-123.46499633789062,-13.83549976348877;0,0;0,0;2374;94911;700;483;5427;13842;0;94887;0;0,0
2745;Secundus Locus;-2992.469970703125,82.24649810791016,-4.472479820251465;0,0;0,0;2374;94910;701;483;5427;13842;0;94887;0;0,0
2746;Primus Locus;-2939.6298828125,44.517398834228516,-51.114898681640625;0,0;0,0;2374;94886;702;483;5427;13842;0;94887;95502;0,0
2747;Camber Alcove;-3311.010009765625,36.118099212646484,-88.09400177001953;0,0;0,0;2374;94914;703;483;5427;13842;0;94887;0;0,0
2748;Repertory Alcove;-3286.360107421875,80.84549713134766,-87.22160339355469;0,0;0,0;2374;94915;704;483;5427;13842;0;94887;0;0,0
2749;Rondure Alcove;-3380.93994140625,318.8450012207031,-226.95599365234375;0,0;0,0;2374;94916;705;483;5427;13842;0;94887;0;0,0
2750;Dormant Alcove;-3299.9599609375,250.343994140625,-232.2100067138672;0,0;0,0;2374;94917;706;483;5427;13842;0;94887;0;0,0
2751;Fulgor Alcove;-3374.47998046875,112.9530029296875,-199.30599975585938;0,0;0,0;2374;94918;707;483;5427;13842;0;94887;0;0,0
2752;Ruby Lifeshrine, The Waking Shores;1530,-393,334;0,0;0,0;2444;0;708;227;5367;11792;93;0;0;0,0
2754;Arcae Locus;-3195.030029296875,71.72049713134766,-81.52279663085938;0,0;0,0;2374;94919;709;227;5427;13842;0;0;0;0,0
2757;Genesis Cradle Omega;-2231.860107421875,-3876.5,65.01950073242188;0,0;0,0;2481;0;710;1027;5411;13367;0;0;0;183977,183977
2773;Azure Archives, Azure Span;-5341.56982421875,1454.6199951171875,777.3569946289062;0,0;0,0;2444;0;716;3;0;4689;0;0;0;197880,197880
2774;Camp Antonidas, Azure Span;-3800.9599609375,404.45098876953125,659.1099853515625;0,0;0,0;2444;0;717;3;0;4689;0;0;0;197880,197880
2775;Iskaara, Azure Span;-4471.60009765625,4051.169921875,6.607769966125488;0,0;0,0;2444;0;718;3;0;4689;0;0;0;192936,192936
2782;Quest Path 8851: 10.0 Plains - Emerald Hub - Taxi Down to Portal Grove (RMV);-1116.6600341796875,5148.18017578125,20.220500946044922;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2783;Quest Path 8852: 10.0 Plains - Emerald Hub - Taxi Up to Shady Snctuary (RMV);-1425.5899658203125,4602.8701171875,136.92799377441406;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2784;Camp Nowhere, Azure Span;-5185.14013671875,-1414.030029296875,529.3460083007812;0,0;0,0;2444;0;722;3;0;4689;0;0;0;69067,69067
2786;Rhonin's Shield, Azure Span;-2771.06005859375,-1691.8299560546875,967.4320068359375;0,0;0,0;2444;0;723;3;0;4689;0;0;0;69067,69067
2787;Cobalt Assembly, Azure Span;-2575.580078125,145.8159942626953,859.5059814453125;0,0;0,0;2444;0;724;3;0;4689;0;0;0;197880,197880
2788;Theron's Watch, Azure Span;-2114.68994140625,-1620.6400146484375,972.81298828125;0,0;0,0;2444;0;725;3;0;4689;0;0;0;192874,192874
2789;Three-Falls Lookout, Azure Span;-2646.1298828125,3410.31005859375,448.6050109863281;0,0;0,0;2444;0;743;3;0;4689;0;0;0;69067,69067
2790;Timberstep Outpost, Ohn'ahran Plains;204.83900451660156,365.97698974609375,344.2120056152344;0,0;0,0;2444;0;726;3;0;4689;0;0;0;192807,192807
2792;Maruukai, Ohn'ahran Plains;-706.4760131835938,2048.89990234375,480.3710021972656;0,0;0,0;2444;0;727;3;0;4689;0;0;0;192807,192807
2793;Forkriver Crossing, Ohn'ahran Plains;-2578.260009765625,1392.6099853515625,556.3599853515625;0,0;0,0;2444;0;728;3;0;4689;0;0;0;192807,192807
2794;Teerakai, Ohn'ahran Plains;-1671.1700439453125,3788.550048828125,487.02301025390625;0,0;0,0;2444;0;729;3;0;4689;0;0;0;192807,192807
2795;Broadhoof Outpost, Ohn'ahran Plains;-666.6580200195312,3296.989990234375,404.32598876953125;0,0;0,0;2444;0;731;3;0;4689;0;0;0;192807,192807
2796;Shady Sanctuary, Ohn'ahran Plains;-1493.5,4564.60986328125,159.78799438476562;0,0;0,0;2444;0;730;3;0;4689;0;0;0;196282,196282
2797;Emberwatch, Ohn'ahran Plains;147.8560028076172,1759.9200439453125,371.59600830078125;0,0;0,0;2444;0;732;3;0;4689;0;0;0;192874,192874
2798;Pinewood Post, Ohn'ahran Plains;-1504.530029296875,727.177001953125,530.739013671875;0,0;0,0;2444;0;742;3;0;4689;0;0;0;192807,192807
2799;Rusza'thar Reach, Ohn'ahran Plains;-444.3370056152344,407.7760009765625,517.0960083007812;0,0;0,0;2444;0;714;3;0;4689;0;0;0;196282,196282
2800;Uktulut Outpost, The Waking Shores;652.89599609375,3258.60009765625,1.9366999864578247;0,0;0,0;2444;0;733;3;0;4689;0;0;0;192936,192936
2801;Apex Observatory, The Waking Shores;949.5170288085938,2758.06005859375,203.59300231933594;0,0;0,0;2444;0;734;3;0;4689;0;0;0;192940,192940
2802;Obsidian Throne, The Waking Shores;2337.280029296875,2635.610107421875,383.8500061035156;0,0;0,0;2444;0;738;3;0;4689;0;0;0;192940,192940
2803;Uktulut Pier, The Waking Shores;3908.179931640625,997.2919921875,14.505800247192383;0,0;0,0;2444;0;739;3;0;4689;0;0;0;192936,192936
2804;Uktulut Backwater, The Waking Shores;3407.949951171875,322.6419982910156,19.277700424194336;0,0;0,0;2444;0;753;3;0;4689;0;0;103670;192936,192936
2805;Wingrest Embassy, The Waking Shores;3508.340087890625,-1411.1700439453125,93.50389862060547;0,0;0,0;2444;0;740;3;0;4689;0;0;0;192874,192874
2806;Life Vault Ruins, The Waking Shores;2321.31005859375,-533.6530151367188,54.45119857788086;0,0;0,0;2444;0;737;3;0;4689;0;0;0;192874,192874
2807;Ruby Life Pools, The Waking Shores;1753.25,42.125,312.4530029296875;0,0;0,0;2444;0;736;3;0;4689;0;0;0;192940,192940
2808;Obsidian Bulwark, The Waking Shores;1847.219970703125,1283.489990234375,188.37899780273438;0,0;0,0;2444;0;741;3;0;4689;0;0;0;192940,192940
2809;Dragonscale Basecamp, The Waking Shores;939.7919921875,832.4149780273438,129.83099365234375;0,0;0,0;2444;0;735;3;0;4689;0;0;0;69067,69067
2810;Valdrakken, Thaldraszus;-10.029500007629395,-844.1859741210938,838.0659790039062;0,0;0,0;2444;0;745;3;0;4689;0;0;0;192940,192940
2811;Gelikyr Post, Thaldraszus;-317.99798583984375,-2055.989990234375,942.4569702148438;0,0;0,0;2444;0;748;3;0;4689;0;0;0;192940,192940
2812;Temporal Conflux, Thaldraszus;-1287.8299560546875,-2946.320068359375,1174.449951171875;0,0;0,0;2444;0;721;3;0;4689;0;0;0;197879,197879
2813;Algeth'era, Thaldraszus;1378.719970703125,-1893.489990234375,536.4580078125;0,0;0,0;2444;0;747;3;0;4689;0;0;0;197880,197880
2814;Veiled Ossuary, Thaldraszus;2929.669921875,-3170.860107421875,338.55999755859375;0,0;0,0;2444;0;749;3;0;4689;0;0;0;192940,192940
2815;Garden Shrine, Thaldraszus;-1118.8599853515625,-485.1340026855469,1011.0700073242188;0,0;0,0;2444;0;751;3;0;4689;0;0;0;196282,196282
2816;Shifting Sands, Thaldraszus;-1125.4200439453125,-2708.840087890625,1039.31005859375;0,0;0,0;2444;0;750;3;0;4689;0;0;0;197879,197879
2817;Skytop Observatory, The Waking Shores;2610.1201171875,-1153.97998046875,322.3710021972656;0,0;0,0;2444;0;744;3;0;4689;0;0;0;192940,192940
2818;Vault of the Incarnates, Thaldraszus;394.64898681640625,-4186.89013671875,1555.18994140625;0,0;0,0;2444;0;746;3;0;4689;0;0;0;197879,197879
2820;Quest Path 9123: 10.0 Plains - Merithra's Watch - Taxi Down to Shady Sanctuary (RMV);-1427.719970703125,4599.7099609375,136.92799377441406;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2821;Quest Path 9124: 10.0 Plains - Emerald Hub - Taxi Up to Merithra's Watch (RMV);-1625.43994140625,4586.669921875,286.7749938964844;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2822;Quest Path 9125: 10.0 Plains - Emerald Hub - Taxi to Lunedane (RMV);-2685.56005859375,5269.2900390625,110.947998046875;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2823;Quest Path 9126: 10.0 Plains - Lunedane - Taxi to Shady Sanctuary (RMV);-1424.3599853515625,4603.240234375,136.92799377441406;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2824;Quest Path 9147: 10.0 Plains - Emerald Hub - Taxi to Lunedane - PERSONAL (RMV);-2400.159912109375,5153.22021484375,123.64299774169922;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;190808,190808
2825;Ohn'iri Springs, Ohn'ahran Plains;-2444.6201171875,2524.699951171875,623.8610229492188;0,0;0,0;2444;0;754;3;0;4689;0;0;0;192807,192807
2834;Eon's Fringe, Thaldraszus;-1094.8599853515625,-2180.93994140625,1274.0400390625;0,0;0,0;2444;101187;760;99;5486;16849;323.54998779296875;0;101187;0,0
2835;[Hidden] 10.0 Travel Network - Destination Input;942.0360107421875,745.9600219726562,132.93699645996094;0,0;0,0;2444;0;0;1024;0;16849;0;0;0;163012,163012
2836;Algeth'era, Thaldraszus;1474.699951171875,-3201.7900390625,1289.8800048828125;0,0;0,0;2444;101188;759;99;5486;16849;91.5469970703125;0;101188;0,0
2837;Vakthros, Azure Span;-3162.35009765625,-2953.3798828125,1545.8900146484375;0,0;0,0;2444;102529;757;99;5486;16849;63.27090072631836;0;102529;0,0
2838;Cobalt Assembly, Azure Span;-3116.159912109375,230.26300048828125,1090.22998046875;0,0;0,0;2444;101191;755;99;5486;16849;343.2550048828125;0;101191;0,0
2839;Rusza'thar Reach, Ohn'ahran Plains;-546.6400146484375,662.3099975585938,523.791015625;0,0;0,0;2444;101195;758;99;5486;16849;304.6050109863281;0;101195;0,0
2840;Shady Sanctuary, Ohn'ahran Plains;-1379.760009765625,4499.68994140625,138.50900268554688;0,0;0,0;2444;101196;715;99;5486;16849;169.10899353027344;0;101196;0,0
2841;Skytop Observatory, The Waking Shores;2339.43994140625,-1351.97998046875,586.0830078125;0,0;0,0;2444;102521;761;99;5486;16849;136.22300720214844;0;102521;0,0
2842;Rubyscale Outpost, The Waking Shores;568.2230224609375,882.8380126953125,279.1780090332031;0,0;0,0;2444;101198;756;99;5486;16849;358.114990234375;0;101198;0,0
2843;[Hidden] 10.0 Travel Network - Destination Output;941.3040161132812,746.0260009765625,133.05299377441406;0,0;0,0;2444;0;0;1024;0;16849;0;0;0;163012,163012
2847;Maruukai, The Nokhud Offensive;-704.6719970703125,2047.510009765625,480.2409973144531;0,0;0,0;2516;0;719;1027;0;4689;0;0;0;192807,192807
2848;The Nokhud Approach, The Nokhud Offensive;-663.9979858398438,3296.3798828125,404.3280029296875;0,0;0,0;2516;0;720;1027;0;4689;0;0;0;192807,192807
2849;The Battle of Spears, The Nokhud Offensive;-1019.8099975585938,1268.8499755859375,402.0260009765625;0,0;0,0;2516;0;762;1027;0;4689;0;0;0;192807,192807
2850;Teerakai, The Nokhud Offensive;-1671.030029296875,3790.139892578125,487.0270080566406;0,0;0,0;2516;0;764;1027;0;4689;0;0;0;192807,192807
2851;Ohn'iri Springs, The Nokhud Offensive;-2445.669921875,2528.070068359375,624.072021484375;0,0;0,0;2516;0;763;1027;0;4689;0;0;0;192807,192807
2855;Morqut Village, The Forbidden Reach;6407.7099609375,-2560.27001953125,13.5108003616333;0,0;0,0;2444;0;765;3;0;4689;0;0;0;192936,192936
2856;Quest Path 9315: 10.0.7 Forbidden Reach - War Creche - Taxi - Go Up - EJC;6014.91015625,-3093.909912109375,200.23399353027344;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;201432,201432
2857;Quest Path 9316: 10.0.7 Forbidden Reach - War Creche - Taxi - Go Down - EJC;6047.64013671875,-3071.47998046875,155.0229949951172;0,0;0,0;2444;0;0;1024;0;4689;0;0;0;201432,201432
2860;10.1 UG - Campaign - Ch6 - Aberrus Upper Platform (SMART);2853.6201171875,2691.18994140625,746.7730102539062;0,0;0,0;2600;0;766;1027;0;4689;0;0;0;192940,192940
2862;Morqut Islet, Forbidden Reach;6308.240234375,-2255.780029296875,277.1449890136719;0,0;0,0;2444;107640;767;99;5486;16849;279;0;107640;0,0
2863;Loamm, Zaralek Cavern;-324.572998046875,2032.030029296875,-64.99909973144531;0,0;0,0;2454;0;768;3;0;4689;260.3630065917969;0;0;205387,205387
2864;Obsidian Rest, Zaralek Cavern;1061.219970703125,2355.43994140625,-177.0919952392578;0,0;0,0;2454;0;769;3;0;4689;87.52510070800781;0;0;203651,203651
2865;Dragonscale Camp, Zaralek Cavern;-959.2990112304688,3140.22998046875,50.34280014038086;0,0;0,0;2454;0;770;3;0;4689;336.82501220703125;0;0;69067,69067
2866;Cascades Canyon, Ohn'ahran Plains;-61.49829864501953,45.75870132446289,187.76400756835938;0,0;0,0;2444;0;0;1667;5530;4689;94.32039642333984;0;0;192940,192940
2867;The Throughway, Zaralek Cavern;-68.65969848632812,757.781005859375,82.0801010131836;0,0;0,0;2454;0;0;1667;5527;4689;273.1449890136719;0;0;205387,205387
2874;Old Loamm Road, Ohn'ahran Plains;-1593.97998046875,4136.10986328125,391.3890075683594;0,0;0,0;2444;0;0;1667;5530;4689;94.32039642333984;0;0;192807,192807
2875;Old Loamm Road, Zaralek Cavern;-1549.8399658203125,3535.550048828125,220.88699340820312;0,0;0,0;2454;0;0;1667;5527;4689;273.1449890136719;0;0;69067,69067
2876;Lookout Breach, Zaralek Cavern;-2068.419921875,3454.7099609375,279.7749938964844;0,0;0,0;2454;0;0;1667;5527;4689;273.1449890136719;0;0;69067,69067
2877;Lookout Breach, Azure Span;-2598.360107421875,3435.72998046875,452.8789978027344;0,0;0,0;2444;0;0;1667;5527;4689;273.1449890136719;0;0;69067,69067
